identifier,title,date,year,service_code,service,speaker,book,passage,chapter,verses,audio_mp3,audio_ogg,details_url,size_bytes
2018.11.18.XJonah4.911JackWerth,2018.11.18.X Jonah 4.9-11 - Jack Werth,2018-11-18,2018,X,Bible Study,Jack Werth,Jonah,Jonah 4:9-11,4,9-11,https://archive.org/download/2018.11.18.XJonah4.911JackWerth/2018.11.18.X%20Jonah%204.9-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.11.18.XJonah4.911JackWerth/2018.11.18.X%20Jonah%204.9-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.11.18.XJonah4.911JackWerth,50597878
2018.11.25.ETitus3.45aJackWerth,2018.11.25.E Titus 3.4-5a - Jack Werth,2018-11-25,2018,E,Evening Service,Jack Werth,Titus,Titus 3:4-5a,3,4-5a,https://archive.org/download/2018.11.25.ETitus3.45aJackWerth/2018.11.25.E%20Titus%203.4-5a%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.11.25.ETitus3.45aJackWerth/2018.11.25.E%20Titus%203.4-5a%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.11.25.ETitus3.45aJackWerth,61806159
2018.11.25.MLuke1.7680JackWerth,2018.11.25.M Luke 1.76-80 - Jack Werth,2018-11-25,2018,M,Morning Service,Jack Werth,Luke,Luke 1:76-80,1,76-80,https://archive.org/download/2018.11.25.MLuke1.7680JackWerth/2018.11.25.M%20Luke%201.76-80%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.11.25.MLuke1.7680JackWerth/2018.11.25.M%20Luke%201.76-80%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.11.25.MLuke1.7680JackWerth,63401742
2018.11.25.XPsalm3.12JackWerth,2018.11.25.X Psalm 3.1-2 - Jack Werth,2018-11-25,2018,X,Bible Study,Jack Werth,Psalm,Psalm 3:1-2,3,1-2,https://archive.org/download/2018.11.25.XPsalm3.12JackWerth/2018.11.25.X%20Psalm%203.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.11.25.XPsalm3.12JackWerth/2018.11.25.X%20Psalm%203.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.11.25.XPsalm3.12JackWerth,60028551
2018.12.02.ETitus3.5b6JackWerth,2018.12.02.E Titus 3.5b-6 - Jack Werth,2018-12-02,2018,E,Evening Service,Jack Werth,Titus,Titus 3:5b-6,3,5b-6,https://archive.org/download/2018.12.02.ETitus3.5b6JackWerth/2018.12.02.E%20Titus%203.5b-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.02.ETitus3.5b6JackWerth/2018.12.02.E%20Titus%203.5b-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.02.ETitus3.5b6JackWerth,52383396
2018.12.02.MLuke2.17JackWerth,2018.12.02.M Luke 2.1-7 - Jack Werth,2018-12-02,2018,M,Morning Service,Jack Werth,Luke,Luke 2:1-7,2,1-7,https://archive.org/download/2018.12.02.MLuke2.17JackWerth/2018.12.02.M%20Luke%202.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.02.MLuke2.17JackWerth/2018.12.02.M%20Luke%202.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.02.MLuke2.17JackWerth,67601717
2018.12.02.XPsalm3.34JackWerth,2018.12.02.X Psalm 3.3-4 - Jack Werth,2018-12-02,2018,X,Bible Study,Jack Werth,Psalm,Psalm 3:3-4,3,3-4,https://archive.org/download/2018.12.02.XPsalm3.34JackWerth/2018.12.02.X%20Psalm%203.3-4%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.02.XPsalm3.34JackWerth/2018.12.02.X%20Psalm%203.3-4%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.02.XPsalm3.34JackWerth,61914506
2018.12.09.ETitus3.7JackWerth,2018.12.09.E Titus 3.7 - Jack Werth,2018-12-09,2018,E,Evening Service,Jack Werth,Titus,Titus 3:7,3,7,https://archive.org/download/2018.12.09.ETitus3.7JackWerth/2018.12.09.E%20Titus%203.7%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.09.ETitus3.7JackWerth/2018.12.09.E%20Titus%203.7%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.09.ETitus3.7JackWerth,62731655
2018.12.09.MLuke2.814JackWerth,2018.12.09.M Luke 2.8-14 - Jack Werth,2018-12-09,2018,M,Morning Service,Jack Werth,Luke,Luke 2:8-14,2,8-14,https://archive.org/download/2018.12.09.MLuke2.814JackWerth/2018.12.09.M%20Luke%202.8-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.09.MLuke2.814JackWerth/2018.12.09.M%20Luke%202.8-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.09.MLuke2.814JackWerth,61162941
2018.12.09.XPsalm3.58JackWerth,2018.12.09.X Psalm 3.5-8 - Jack Werth,2018-12-09,2018,X,Bible Study,Jack Werth,Psalm,Psalm 3:5-8,3,5-8,https://archive.org/download/2018.12.09.XPsalm3.58JackWerth/2018.12.09.X%20Psalm%203.5-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.09.XPsalm3.58JackWerth/2018.12.09.X%20Psalm%203.5-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.09.XPsalm3.58JackWerth,62199549
2018.12.16.ETitus3.8JackWerth,2018.12.16.E Titus 3.8 - Jack Werth,2018-12-16,2018,E,Evening Service,Jack Werth,Titus,Titus 3:8,3,8,https://archive.org/download/2018.12.16.ETitus3.8JackWerth/2018.12.16.E%20Titus%203.8%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.16.ETitus3.8JackWerth/2018.12.16.E%20Titus%203.8%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.16.ETitus3.8JackWerth,52420664
2018.12.16.MLuke2.1520JackWerth,2018.12.16.M Luke 2.15-20 - Jack Werth,2018-12-16,2018,M,Morning Service,Jack Werth,Luke,Luke 2:15-20,2,15-20,https://archive.org/download/2018.12.16.MLuke2.1520JackWerth/2018.12.16.M%20Luke%202.15-20%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.16.MLuke2.1520JackWerth/2018.12.16.M%20Luke%202.15-20%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.16.MLuke2.1520JackWerth,50860677
2018.12.16.XRevelation1.13JackWerth,2018.12.16.X Revelation 1.1-3 - Jack Werth,2018-12-16,2018,X,Bible Study,Jack Werth,Revelation,Revelation 1:1-3,1,1-3,https://archive.org/download/2018.12.16.XRevelation1.13JackWerth/2018.12.16.X%20Revelation%201.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.16.XRevelation1.13JackWerth/2018.12.16.X%20Revelation%201.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.16.XRevelation1.13JackWerth,74363201
2018.12.30.ETitus3.9JackWerth,2018.12.30.E Titus 3.9 - Jack Werth,2018-12-30,2018,E,Evening Service,Jack Werth,Titus,Titus 3:9,3,9,https://archive.org/download/2018.12.30.ETitus3.9JackWerth/2018.12.30.E%20Titus%203.9%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.30.ETitus3.9JackWerth/2018.12.30.E%20Titus%203.9%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.30.ETitus3.9JackWerth,56140735
2018.12.30.MLuke2.2124JackWerth,2018.12.30.M Luke 2.21-24 - Jack Werth,2018-12-30,2018,M,Morning Service,Jack Werth,Luke,Luke 2:21-24,2,21-24,https://archive.org/download/2018.12.30.MLuke2.2124JackWerth/2018.12.30.M%20Luke%202.21-24%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.30.MLuke2.2124JackWerth/2018.12.30.M%20Luke%202.21-24%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.30.MLuke2.2124JackWerth,54973171
2018.12.30.XRevelation1.13JackWerth,2018.12.30.X Revelation 1.1-3 - Jack Werth,2018-12-30,2018,X,Bible Study,Jack Werth,Revelation,Revelation 1:1-3,1,1-3,https://archive.org/download/2018.12.30.XRevelation1.13JackWerth/2018.12.30.X%20Revelation%201.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.12.30.XRevelation1.13JackWerth/2018.12.30.X%20Revelation%201.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.12.30.XRevelation1.13JackWerth,55885383
2018.01.06.ETitus3.10JackWerth,2019.01.06.E Titus 3.10 - Jack Werth,2019-01-06,2019,E,Evening Service,Jack Werth,Titus,Titus 3:10,3,10,https://archive.org/download/2018.01.06.ETitus3.10JackWerth/2019.01.06.E%20Titus%203.10%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.06.ETitus3.10JackWerth/2019.01.06.E%20Titus%203.10%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.06.ETitus3.10JackWerth,60983466
2018.01.06.MLuke2.2532JackWerth,2019.01.06.M Luke 2.25-32 - Jack Werth,2019-01-06,2019,M,Morning Service,Jack Werth,Luke,Luke 2:25-32,2,25-32,https://archive.org/download/2018.01.06.MLuke2.2532JackWerth/2019.01.06.M%20Luke%202.25-32%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.06.MLuke2.2532JackWerth/2019.01.06.M%20Luke%202.25-32%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.06.MLuke2.2532JackWerth,56967157
2018.01.06.XRevelation1.9JackWerth,2019.01.06.X Revelation 1.9 - Jack Werth,2019-01-06,2019,X,Bible Study,Jack Werth,Revelation,Revelation 1:9,1,9,https://archive.org/download/2018.01.06.XRevelation1.9JackWerth/2019.01.06.X%20Revelation%201.9%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.06.XRevelation1.9JackWerth/2019.01.06.X%20Revelation%201.9%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.06.XRevelation1.9JackWerth,68418260
2019.01.13.ETitus3.1011JackWerth,2019.01.13.E Titus 3.10-11 - Jack Werth,2019-01-13,2019,E,Evening Service,Jack Werth,Titus,Titus 3:10-11,3,10-11,https://archive.org/download/2019.01.13.ETitus3.1011JackWerth/2019.01.13.E%20Titus%203.10-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.13.ETitus3.1011JackWerth/2019.01.13.E%20Titus%203.10-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.13.ETitus3.1011JackWerth,57606672
2019.01.13.MLuke2.3335JackWerth,2019.01.13.M Luke 2.33-35 - Jack Werth,2019-01-13,2019,M,Morning Service,Jack Werth,Luke,Luke 2:33-35,2,33-35,https://archive.org/download/2019.01.13.MLuke2.3335JackWerth/2019.01.13.M%20Luke%202.33-35%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.13.MLuke2.3335JackWerth/2019.01.13.M%20Luke%202.33-35%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.13.MLuke2.3335JackWerth,64369567
2019.01.13.XRevelation1.7JackWerth,2019.01.13.X Revelation 1.7 - Jack Werth,2019-01-13,2019,X,Bible Study,Jack Werth,Revelation,Revelation 1:7,1,7,https://archive.org/download/2019.01.13.XRevelation1.7JackWerth/2019.01.13.X%20Revelation%201.7%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.13.XRevelation1.7JackWerth/2019.01.13.X%20Revelation%201.7%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.13.XRevelation1.7JackWerth,58711404
2019.01.20.XTitus3.1213JackWerth,2019.01.20.E Titus 3.12-13 - Jack Werth,2019-01-20,2019,E,Evening Service,Jack Werth,Titus,Titus 3:12-13,3,12-13,https://archive.org/download/2019.01.20.XTitus3.1213JackWerth/2019.01.20.E%20Titus%203.12-13%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.20.XTitus3.1213JackWerth/2019.01.20.E%20Titus%203.12-13%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.20.XTitus3.1213JackWerth,54252443
2019.01.20.MLuke2.3638JackWerth,2019.01.20.M Luke 2.36-38 - Jack Werth,2019-01-20,2019,M,Morning Service,Jack Werth,Luke,Luke 2:36-38,2,36-38,https://archive.org/download/2019.01.20.MLuke2.3638JackWerth/2019.01.20.M%20Luke%202.36-38%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.20.MLuke2.3638JackWerth/2019.01.20.M%20Luke%202.36-38%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.20.MLuke2.3638JackWerth,58019442
2019.01.27.ETitus3.14JackWerth,2019.01.27.E Titus 3.14 - Jack Werth,2019-01-27,2019,E,Evening Service,Jack Werth,Titus,Titus 3:14,3,14,https://archive.org/download/2019.01.27.ETitus3.14JackWerth/2019.01.27.E%20Titus%203.14%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.27.ETitus3.14JackWerth/2019.01.27.E%20Titus%203.14%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.27.ETitus3.14JackWerth,55335938
2019.01.27.MLuke2.3940JackWerth,2019.01.27.M Luke 2.39-40 - Jack Werth,2019-01-27,2019,M,Morning Service,Jack Werth,Luke,Luke 2:39-40,2,39-40,https://archive.org/download/2019.01.27.MLuke2.3940JackWerth/2019.01.27.M%20Luke%202.39-40%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.27.MLuke2.3940JackWerth/2019.01.27.M%20Luke%202.39-40%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.27.MLuke2.3940JackWerth,63302037
2019.01.27.XRevelation1.7JackWerth,2019.01.27.X Revelation 1.7 - Jack Werth,2019-01-27,2019,X,Bible Study,Jack Werth,Revelation,Revelation 1:7,1,7,https://archive.org/download/2019.01.27.XRevelation1.7JackWerth/2019.01.27.X%20Revelation%201.7%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.01.27.XRevelation1.7JackWerth/2019.01.27.X%20Revelation%201.7%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.01.27.XRevelation1.7JackWerth,68366951
2019.02.03.ETitus3.15JackWerth,2019.02.03.E Titus 3.15 - Jack Werth,2019-02-03,2019,E,Evening Service,Jack Werth,Titus,Titus 3:15,3,15,https://archive.org/download/2019.02.03.ETitus3.15JackWerth/2019.02.03.E%20Titus%203.15%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.03.ETitus3.15JackWerth/2019.02.03.E%20Titus%203.15%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.03.ETitus3.15JackWerth,48619016
2019.02.03.MLuke2.4145JackWerth,2019.02.03.M Luke 2.41-45 - Jack Werth,2019-02-03,2019,M,Morning Service,Jack Werth,Luke,Luke 2:41-45,2,41-45,https://archive.org/download/2019.02.03.MLuke2.4145JackWerth/2019.02.03.M%20Luke%202.41-45%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.03.MLuke2.4145JackWerth/2019.02.03.M%20Luke%202.41-45%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.03.MLuke2.4145JackWerth,56910112
2019.02.03.XRevelation1.7JackWerth,2019.02.03.X Revelation 1.7 - Jack Werth,2019-02-03,2019,X,Bible Study,Jack Werth,Revelation,Revelation 1:7,1,7,https://archive.org/download/2019.02.03.XRevelation1.7JackWerth/2019.02.03.X%20Revelation%201.7%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.03.XRevelation1.7JackWerth/2019.02.03.X%20Revelation%201.7%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.03.XRevelation1.7JackWerth,74911359
2019.02.10.ERomans4.18JackWerth,2019.02.10.E Romans 4.1-8 - Jack Werth,2019-02-10,2019,E,Evening Service,Jack Werth,Romans,Romans 4:1-8,4,1-8,https://archive.org/download/2019.02.10.ERomans4.18JackWerth/2019.02.10.E%20Romans%204.1-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.10.ERomans4.18JackWerth/2019.02.10.E%20Romans%204.1-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.10.ERomans4.18JackWerth,64453131
2019.02.10.MLuke2.4649JackWerth,2019.02.10.M Luke 2.46-49 - Jack Werth,2019-02-10,2019,M,Morning Service,Jack Werth,Luke,Luke 2:46-49,2,46-49,https://archive.org/download/2019.02.10.MLuke2.4649JackWerth/2019.02.10.M%20Luke%202.46-49%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.10.MLuke2.4649JackWerth/2019.02.10.M%20Luke%202.46-49%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.10.MLuke2.4649JackWerth,50806636
2019.02.10.XRevelation13.110JackWerth,2019.02.10.X Revelation 13.1-10 - Jack Werth,2019-02-10,2019,X,Bible Study,Jack Werth,Revelation,Revelation 13:1-10,13,1-10,https://archive.org/download/2019.02.10.XRevelation13.110JackWerth/2019.02.10.X%20Revelation%2013.1-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.10.XRevelation13.110JackWerth/2019.02.10.X%20Revelation%2013.1-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.10.XRevelation13.110JackWerth,54515561
2019.02.17.EMalachi1.13JackWerth,2019.02.17.E Malachi 1.1-3 - Jack Werth,2019-02-17,2019,E,Evening Service,Jack Werth,Malachi,Malachi 1:1-3,1,1-3,https://archive.org/download/2019.02.17.EMalachi1.13JackWerth/2019.02.17.E%20Malachi%201.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.17.EMalachi1.13JackWerth/2019.02.17.E%20Malachi%201.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.17.EMalachi1.13JackWerth,74776006
2019.02.17.MLuke2.5052JackWerth,2019.02.17.M Luke 2.50-52 - Jack Werth,2019-02-17,2019,M,Morning Service,Jack Werth,Luke,Luke 2:50-52,2,50-52,https://archive.org/download/2019.02.17.MLuke2.5052JackWerth/2019.02.17.M%20Luke%202.50-52%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.17.MLuke2.5052JackWerth/2019.02.17.M%20Luke%202.50-52%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.17.MLuke2.5052JackWerth,54490991
2019.02.17.XRevelation13.110JackWerth,2019.02.17.X Revelation 13.1-10 - Jack Werth,2019-02-17,2019,X,Bible Study,Jack Werth,Revelation,Revelation 13:1-10,13,1-10,https://archive.org/download/2019.02.17.XRevelation13.110JackWerth/2019.02.17.X%20Revelation%2013.1-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.17.XRevelation13.110JackWerth/2019.02.17.X%20Revelation%2013.1-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.17.XRevelation13.110JackWerth,70527256
2019.02.24.EMalachi1.15JackWerth,2019.02.24.E Malachi 1.1-5 - Jack Werth,2019-02-24,2019,E,Evening Service,Jack Werth,Malachi,Malachi 1:1-5,1,1-5,https://archive.org/download/2019.02.24.EMalachi1.15JackWerth/2019.02.24.E%20Malachi%201.1-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.24.EMalachi1.15JackWerth/2019.02.24.E%20Malachi%201.1-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.24.EMalachi1.15JackWerth,76630366
2019.02.24.MLuke3.16JackWerth,2019.02.24.M Luke 3.1-6 - Jack Werth,2019-02-24,2019,M,Morning Service,Jack Werth,Luke,Luke 3:1-6,3,1-6,https://archive.org/download/2019.02.24.MLuke3.16JackWerth/2019.02.24.M%20Luke%203.1-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.24.MLuke3.16JackWerth/2019.02.24.M%20Luke%203.1-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.24.MLuke3.16JackWerth,66810908
2019.02.24.XRevelation13.1118JackWerth,2019.02.24.X Revelation 13.11-18 - Jack Werth,2019-02-24,2019,X,Bible Study,Jack Werth,Revelation,Revelation 13:11-18,13,11-18,https://archive.org/download/2019.02.24.XRevelation13.1118JackWerth/2019.02.24.X%20Revelation%2013.11-18%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.02.24.XRevelation13.1118JackWerth/2019.02.24.X%20Revelation%2013.11-18%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.02.24.XRevelation13.1118JackWerth,67787843
2019.03.10.EMalachi1.614JackWerth,2019.03.10.E Malachi 1.6-14 - Jack Werth,2019-03-10,2019,E,Evening Service,Jack Werth,Malachi,Malachi 1:6-14,1,6-14,https://archive.org/download/2019.03.10.EMalachi1.614JackWerth/2019.03.10.E%20Malachi%201.6-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.10.EMalachi1.614JackWerth/2019.03.10.E%20Malachi%201.6-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.10.EMalachi1.614JackWerth,75712714
2019.03.10.MLuke3.79JackWerth,2019.03.10.M Luke 3.7-9 - Jack Werth,2019-03-10,2019,M,Morning Service,Jack Werth,Luke,Luke 3:7-9,3,7-9,https://archive.org/download/2019.03.10.MLuke3.79JackWerth/2019.03.10.M%20Luke%203.7-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.10.MLuke3.79JackWerth/2019.03.10.M%20Luke%203.7-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.10.MLuke3.79JackWerth,70480012
2019.03.17.EMalachi2.19JackWerth,2019.03.17.E Malachi 2.1-9 - Jack Werth,2019-03-17,2019,E,Evening Service,Jack Werth,Malachi,Malachi 2:1-9,2,1-9,https://archive.org/download/2019.03.17.EMalachi2.19JackWerth/2019.03.17.E%20Malachi%202.1-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.17.EMalachi2.19JackWerth/2019.03.17.E%20Malachi%202.1-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.17.EMalachi2.19JackWerth,78087909
2019.03.17.MLuke3.1014JackWerth,2019.03.17.M Luke 3.10-14 - Jack Werth,2019-03-17,2019,M,Morning Service,Jack Werth,Luke,Luke 3:10-14,3,10-14,https://archive.org/download/2019.03.17.MLuke3.1014JackWerth/2019.03.17.M%20Luke%203.10-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.17.MLuke3.1014JackWerth/2019.03.17.M%20Luke%203.10-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.17.MLuke3.1014JackWerth,62198062
2019.03.17.XRevelation13.1118JackWerth,2019.03.17.X Revelation 13.11-18 - Jack Werth,2019-03-17,2019,X,Bible Study,Jack Werth,Revelation,Revelation 13:11-18,13,11-18,https://archive.org/download/2019.03.17.XRevelation13.1118JackWerth/2019.03.17.X%20Revelation%2013.11-18%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.17.XRevelation13.1118JackWerth/2019.03.17.X%20Revelation%2013.11-18%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.17.XRevelation13.1118JackWerth,53138727
2019.03.24.EMalachi2.19JackWerth,2019.03.24.E Malachi 2.1-9 - Jack Werth,2019-03-24,2019,E,Evening Service,Jack Werth,Malachi,Malachi 2:1-9,2,1-9,https://archive.org/download/2019.03.24.EMalachi2.19JackWerth/2019.03.24.E%20Malachi%202.1-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.24.EMalachi2.19JackWerth/2019.03.24.E%20Malachi%202.1-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.24.EMalachi2.19JackWerth,74317627
2019.03.24.MLuke3.1516JackWerth,2019.03.24.M Luke 3.15-16 - Jack Werth,2019-03-24,2019,M,Morning Service,Jack Werth,Luke,Luke 3:15-16,3,15-16,https://archive.org/download/2019.03.24.MLuke3.1516JackWerth/2019.03.24.M%20Luke%203.15-16%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.24.MLuke3.1516JackWerth/2019.03.24.M%20Luke%203.15-16%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.24.MLuke3.1516JackWerth,52214612
2019.03.24.XRevelation17.118JackWerth,2019.03.24.X Revelation 17.1-18 - Jack Werth,2019-03-24,2019,X,Bible Study,Jack Werth,Revelation,Revelation 17:1-18,17,1-18,https://archive.org/download/2019.03.24.XRevelation17.118JackWerth/2019.03.24.X%20Revelation%2017.1-18%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.03.24.XRevelation17.118JackWerth/2019.03.24.X%20Revelation%2017.1-18%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.03.24.XRevelation17.118JackWerth,62778415
2019.04.07.EMalachi2.10JackWerth,2019.04.07.E Malachi 2.10 - Jack Werth,2019-04-07,2019,E,Evening Service,Jack Werth,Malachi,Malachi 2:10,2,10,https://archive.org/download/2019.04.07.EMalachi2.10JackWerth/2019.04.07.E%20Malachi%202.10%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.07.EMalachi2.10JackWerth/2019.04.07.E%20Malachi%202.10%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.07.EMalachi2.10JackWerth,51353461
2019.04.07.MLuke3.1720JackWerth,2019.04.07.M Luke 3.17-20 - Jack Werth,2019-04-07,2019,M,Morning Service,Jack Werth,Luke,Luke 3:17-20,3,17-20,https://archive.org/download/2019.04.07.MLuke3.1720JackWerth/2019.04.07.M%20Luke%203.17-20%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.07.MLuke3.1720JackWerth/2019.04.07.M%20Luke%203.17-20%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.07.MLuke3.1720JackWerth,57177855
2019.04.07.XRevelation17.118JackWerth,2019.04.07.X Revelation 17.1-18 - Jack Werth,2019-04-07,2019,X,Bible Study,Jack Werth,Revelation,Revelation 17:1-18,17,1-18,https://archive.org/download/2019.04.07.XRevelation17.118JackWerth/2019.04.07.X%20Revelation%2017.1-18%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.07.XRevelation17.118JackWerth/2019.04.07.X%20Revelation%2017.1-18%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.07.XRevelation17.118JackWerth,63317094
2019.04.14.EMalachi2.1112JackWerth,2019.04.14.E Malachi 2.11-12 - Jack Werth,2019-04-14,2019,E,Evening Service,Jack Werth,Malachi,Malachi 2:11-12,2,11-12,https://archive.org/download/2019.04.14.EMalachi2.1112JackWerth/2019.04.14.E%20Malachi%202.11-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.14.EMalachi2.1112JackWerth/2019.04.14.E%20Malachi%202.11-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.14.EMalachi2.1112JackWerth,63715138
2019.04.14.MLuke3.2122JackWerth,2019.04.14.M Luke 3.21-22 - Jack Werth,2019-04-14,2019,M,Morning Service,Jack Werth,Luke,Luke 3:21-22,3,21-22,https://archive.org/download/2019.04.14.MLuke3.2122JackWerth/2019.04.14.M%20Luke%203.21-22%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.14.MLuke3.2122JackWerth/2019.04.14.M%20Luke%203.21-22%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.14.MLuke3.2122JackWerth,56456105
2019.04.14.XRevelation1.120JackWerth,2019.04.14.X Revelation 1.1-20 - Jack Werth,2019-04-14,2019,X,Bible Study,Jack Werth,Revelation,Revelation 1:1-20,1,1-20,https://archive.org/download/2019.04.14.XRevelation1.120JackWerth/2019.04.14.X%20Revelation%201.1-20%20-%20Jack%20Werth.mp3,https://archive.org/download/2019.04.14.XRevelation1.120JackWerth/2019.04.14.X%20Revelation%201.1-20%20-%20Jack%20Werth.ogg,https://archive.org/details/2019.04.14.XRevelation1.120JackWerth,68753375
